Date,ST-OM,ST-HM,ST-LM,ST-CM,ST-AM,ST-VM,ST-VS,MA-GP,MA-IF,MA-UR,MA-FF,MA-CS,MA-IP,MA-M2,MA-MR,MA-TR,MA-NP,MA-HS,MA-RS,MA-PC,MA-PP,MA-TB,MA-CP,MA-GD,MA-ER,MA-GI,MA-PS,MA-CC,MA-RI,MA-CU,MA-IE,DT-DT,MI-SP,MI-NS,EV-ANAT-B,EV-ANAT-P,EV-ANAT-E,EV-SAOU-B,EV-SAOU-P,EV-SAOU-E,EV-HPVAAP-B,EV-HPVAAP-P,EV-HPVAAP-E,EV-H1PA-B,EV-H1PA-P,EV-H1PA-E,EV-MEOU-B,EV-MEOU-P,EV-MEOU-E,EV-EBOU-B,EV-EBOU-P,EV-EBOU-E,EV-ZIVIOU-B,EV-ZIVIOU-P,EV-ZIVIOU-E,EV-CACETHAP-B,EV-CACETHAP-P,EV-CACETHAP-E,EV-COPA-B,EV-COPA-P,EV-COPA-E,EV-MAVACA-B,EV-MAVACA-P,EV-MAVACA-E,EV-COVA-B,EV-COVA-P,EV-COVA-E,EV-LOCORE-B,EV-LOCORE-P,EV-LOCORE-E
2016-09-21,109.0718589109533,109.98258411183076,107.56518072240492,109.5348212298225,98.0016835156609,5643747.764705882,95943712.0,18892.639,241.176,5.0,0.4,91.2,98.6596,13039.3,3.5,1.63,144961.0,1068.0,461400.0,12846.6,186.9,-60586.0,1857.546,19573445.0,1.1165,3261.571,5.1,3585.14012,14209.1,75.2897,1.51,2016-09-21,2163.1201171875,5295.18017578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-22,110.05437390944536,110.6693541582893,109.09245603224812,110.2534689061782,98.646770140704,5168900.823529412,87871314.0,18892.639,241.176,5.0,0.4,91.2,98.6596,13039.3,3.48,1.63,144961.0,1068.0,461400.0,12846.6,186.9,-60586.0,1857.546,19573445.0,1.1229,3261.571,5.1,3585.14012,14209.1,75.2897,1.55,2016-09-22,2177.179931640625,5339.52001953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23,109.83590227014878,110.99012722688563,109.46386954363656,110.01300531275132,98.43928079044116,4423119.588235294,75193033.0,18892.639,241.176,5.0,0.4,91.2,98.6596,13039.3,3.48,1.63,144961.0,1068.0,461400.0,12846.6,186.9,-60586.0,1857.546,19573445.0,1.1223,3261.571,5.1,3585.14012,14209.1,75.2897,1.57,2016-09-23,2164.68994140625,5305.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-26,109.62018820818732,109.7959571165197,108.19579842511344,108.66440862767836,97.21799222160789,5606623.764705882,95312604.0,18892.639,241.176,5.0,0.4,91.2,98.6596,13052.0,3.48,1.63,144961.0,1068.0,461400.0,12846.6,186.9,-60586.0,1857.546,19573445.0,1.127,3261.571,5.1,3585.14012,14209.1,75.2897,1.54,2016-09-26,2146.10009765625,5257.490234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-27,108.53355553570916,110.45926352108226,107.86104673497816,110.27270552691292,98.80606258616729,5340254.705882353,90784330.0,18892.639,241.176,5.0,0.4,91.2,98.6596,13052.0,3.48,1.63,144961.0,1068.0,461400.0,12846.6,186.9,-60586.0,1857.546,19573445.0,1.1208,3261.571,5.1,3585.14012,14209.1,75.2897,1.52,2016-09-27,2159.929931640625,5305.7099609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-28,110.59119146010455,110.89738666310028,109.08596117356244,109.76937271566952,98.3207946104162,5574140.05882353,94760381.0,18892.639,241.176,5.0,0.4,91.2,98.6596,13052.0,3.48,1.63,144961.0,1068.0,461400.0,12846.6,186.9,-60586.0,1857.546,19573445.0,1.12,3261.571,5.1,3585.14012,14209.1,75.2897,1.56,2016-09-28,2171.3701171875,5318.5498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-29,109.63763068704044,110.19664988798252,106.99025860954734,107.3604299881879,96.1311096864588,7086800.94117647,120475616.0,18892.639,241.176,5.0,0.4,91.2,98.6596,13052.0,3.42,1.63,144961.0,1068.0,461400.0,12846.6,186.9,-60586.0,1857.546,19573445.0,1.1244,3261.571,5.1,3585.14012,14209.1,75.2897,1.54,2016-09-29,2151.1298828125,5269.14990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-30,106.97894702238194,108.80905465518728,106.2970900816076,108.13418994230382,96.83349025950712,7628784.117647059,129689330.0,18892.639,241.176,5.0,0.4,91.2,98.6596,13052.0,3.42,1.63,144961.0,1068.0,461400.0,12846.6,186.9,-60586.0,1857.546,19573445.0,1.1238,3261.571,5.1,3585.14012,14209.1,75.2897,1.6,2016-09-30,2168.27001953125,5312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-03,107.88865392348346,108.70653601253734,106.79825087154612,108.07005512013154,96.77365078645596,5275144.05882353,89677449.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13049.7,3.42,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.121,3360.952,5.3,3601.08075,14235.4,75.3271,1.63,2016-10-03,2161.199951171875,5300.8701171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-04,108.19508047664868,108.83438132790958,106.95301302741557,107.53745157578412,96.26011287464814,5977407.882352941,101615934.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13049.7,3.42,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.1212,3360.952,5.3,3601.08075,14235.4,75.3271,1.62,2016-10-04,2150.489990234375,5289.66015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-05,107.9079496720258,108.43833968218637,106.90839913312126,107.39334566452924,96.1106871436624,5130833.411764706,87224168.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13049.7,3.42,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.1196,3360.952,5.3,3601.08075,14235.4,75.3271,1.62,2016-10-05,2159.72998046875,5316.02001953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-06,106.97012890086457,107.44923614053164,105.91455504473518,106.5591802036061,95.33108722462372,5227022.823529412,88859388.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13049.7,3.42,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.1158,3360.952,5.3,3601.08075,14235.4,75.3271,1.64,2016-10-06,2160.77001953125,5306.85009765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-07,106.93020304511576,107.26664857303396,105.7571595135857,106.72180209440344,95.4842248804429,5015963.176470588,85271374.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13049.7,3.42,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.1156,3360.952,5.3,3601.08075,14235.4,75.3271,1.63,2016-10-07,2153.739990234375,5292.39990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-10,106.98765238593606,107.67385796939624,106.28114330067352,106.8859598496381,95.66442882313449,8770766.05882353,149103023.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13105.1,3.42,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.1156,3360.952,5.3,3601.08075,14235.4,75.3271,1.63,2016-10-10,2163.659912109375,5328.669921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-11,106.26828597573672,106.68084705577178,103.92347717285156,104.63153682035558,93.61393771452062,7116134.823529412,120974292.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13105.1,3.42,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.1062,3360.952,5.3,3601.08075,14235.4,75.3271,1.64,2016-10-11,2136.72998046875,5246.7900390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-12,104.76259635476504,105.2913782456342,102.86275807548972,103.18891805761,92.23551705304314,5929067.411764706,100794146.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13105.1,3.42,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.1014,3360.952,5.3,3601.08075,14235.4,75.3271,1.64,2016-10-12,2139.179931640625,5239.02001953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-13,102.38942236058853,104.30212896010455,102.10070138819076,103.48903195998248,92.51653738582836,7209349.176470588,122558936.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13105.1,3.47,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.1038,3360.952,5.3,3601.08075,14235.4,75.3271,1.63,2016-10-13,2132.550048828125,5213.330078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-14,103.9323793299058,104.28854919882382,102.39123939065372,102.55474135454963,91.66420252182904,5677555.529411765,96518444.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13105.1,3.47,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.0985,3360.952,5.3,3601.08075,14235.4,75.3271,1.67,2016-10-14,2132.97998046875,5214.16015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-17,102.25640207178452,103.13159931407256,101.37977667415844,102.18071881462546,91.33070059383616,6583670.0,111922390.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13101.3,3.47,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.1,3360.952,5.3,3601.08075,14235.4,75.3271,1.68,2016-10-17,2126.5,5199.81982421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-18,102.68073609296012,103.77664083593032,102.2201410181382,103.04066781436696,92.13688020145192,5332664.588235294,90655298.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13101.3,3.47,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.0997,3360.952,5.3,3601.08075,14235.4,75.3271,1.66,2016-10-18,2139.60009765625,5243.83984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-19,103.20302716423484,103.54050254821776,102.17114246592804,102.49417944515451,91.65483384973862,4647889.117647059,79014115.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13101.3,3.47,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.0966,3360.952,5.3,3601.08075,14235.4,75.3271,1.68,2016-10-19,2144.2900390625,5246.41015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-20,102.43017925935634,103.80179685704849,102.2741118038402,103.25275477241068,92.3757863886216,5197465.470588235,88356913.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13101.3,3.52,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.0934,3360.952,5.3,3601.08075,14235.4,75.3271,1.68,2016-10-20,2141.340087890625,5241.830078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-21,102.81264226576862,103.11749177820542,101.23623859181124,101.6340150272145,90.85627107059254,5173512.470588235,87949712.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13101.3,3.52,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.0866,3360.952,5.3,3601.08075,14235.4,75.3271,1.67,2016-10-21,2141.159912109375,5257.39990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24,101.91164386973662,102.42918811124912,100.8862112830667,101.45214260325712,90.6992857315961,5370719.411764706,91302230.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13109.4,3.52,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.0888,3360.952,5.3,3601.08075,14235.4,75.3271,1.66,2016-10-24,2151.330078125,5309.830078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-25,101.13494390599868,102.01900942185344,100.01756264181698,101.1496337441837,90.40163702123306,6594805.705882353,112111697.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13109.4,3.52,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.089,3360.952,5.3,3601.08075,14235.4,75.3271,1.7,2016-10-25,2143.159912109375,5283.39990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-26,101.78755356283747,102.69011553596047,100.43144450468176,101.51718094769646,90.77105914845184,5624477.647058823,95616120.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13109.4,3.52,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.0916,3360.952,5.3,3601.08075,14235.4,75.3271,1.71,2016-10-26,2139.429931640625,5250.27001953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-27,102.49676861482509,103.5077408061308,100.93309941011316,101.53816402659696,90.72035800709445,8140246.823529412,138384196.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13109.4,3.47,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.0904,3360.952,5.3,3601.08075,14235.4,75.3271,1.72,2016-10-27,2133.0400390625,5215.97021484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-28,100.38612197427187,100.79822001737706,97.24556249730728,98.6464209837072,88.2187255410587,12236839.588235294,208026273.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13109.4,3.47,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.0934,3360.952,5.3,3601.08075,14235.4,75.3271,1.73,2016-10-28,2126.409912109375,5190.10009765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-31,98.87835603601792,99.28525318818934,96.9965944851146,97.32975836361156,86.98535173079547,8770735.176470589,149102498.0,19089.379,241.741,4.9,0.4,87.2,98.7322,13134.3,3.47,1.76,145069.0,1313.0,462362.0,12867.0,186.7,-61397.0,1926.839,19976827.0,1.0962,3360.952,5.3,3601.08075,14235.4,75.3271,1.73,2016-10-31,2126.14990234375,5189.14013671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-01,97.29808975668514,98.56679815404556,96.1967471627628,97.51041894800522,87.18382605384377,9327875.294117646,158573880.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13134.3,3.47,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.1042,3360.952,5.4,3619.32165,14273.6,75.0219,1.72,2016-11-01,2111.719970703125,5153.580078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-02,97.53924807380228,97.8546506096335,96.40051247091854,96.76592793184167,86.51245004990521,7710397.0,131076749.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13134.3,3.47,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.1119,3360.952,5.4,3619.32165,14273.6,75.0219,1.7,2016-11-02,2097.93994140625,5105.56982421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-03,96.97244666604436,97.44381040685316,95.04982073166792,95.4427916582893,85.33166756349452,8426575.352941176,143251781.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13134.3,3.54,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.1094,3360.952,5.4,3619.32165,14273.6,75.0219,1.68,2016-11-03,2088.659912109375,5058.41015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-04,94.51056110157684,97.6929044162526,94.32580555186551,96.27670355404123,86.11960270825554,8415306.823529411,143060216.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13134.3,3.54,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.1121,3360.952,5.4,3619.32165,14273.6,75.0219,1.68,2016-11-04,2085.179931640625,5046.3701171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-07,98.1585381451775,100.85486591563506,97.60115500057444,100.25136240790872,89.89007585188922,8385584.882352941,142554943.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13128.1,3.54,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.1038,3360.952,5.4,3619.32165,14273.6,75.0219,1.71,2016-11-07,2131.52001953125,5166.169921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-08,99.20597233491786,101.04830203336827,98.53876181209787,99.9062666051528,89.65371849957634,9524417.11764706,161915091.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13128.1,3.54,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.1034,3360.952,5.4,3619.32165,14273.6,75.0219,1.73,2016-11-08,2139.56005859375,5193.490234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09,104.34349003960104,109.26107440275304,102.88921356201172,107.2149902792538,96.4545514162849,20008238.70588235,340140058.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13128.1,3.54,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.0952,3360.952,5.4,3619.32165,14273.6,75.0219,1.82,2016-11-09,2163.260009765625,5251.06982421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-10,108.11099231944364,110.02403506110696,107.1630490246941,108.37876073051902,97.56410391190472,13595961.823529411,231131351.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13128.1,3.57,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.0882,3360.952,5.4,3619.32165,14273.6,75.0219,1.88,2016-11-10,2167.47998046875,5208.7998046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-11,107.42694652781768,108.03160140093637,105.41669172399185,106.77978122935576,96.1286470749799,8866003.529411765,150722060.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13128.1,3.57,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.0882,3360.952,5.4,3619.32165,14273.6,75.0219,1.88,2016-11-11,2164.449951171875,5237.10986328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-14,106.99915930804084,109.60435126809512,105.6704346151913,108.0394862679874,97.49154797722312,7495321.764705882,127420470.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13169.1,3.57,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.0723,3360.952,5.4,3619.32165,14273.6,75.0219,1.83,2016-11-14,2164.199951171875,5218.39990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-15,108.06734892901252,108.74103972491096,105.869852178237,107.0978505751666,96.5588992062737,6584083.0,111929411.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13169.1,3.57,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.0726,3360.952,5.4,3619.32165,14273.6,75.0219,1.82,2016-11-15,2180.389892578125,5275.6201171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-16,107.0636905221378,107.6835064607508,105.65081394419953,105.87082447725184,95.40881364485796,6323629.176470588,107501696.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13169.1,3.57,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.0699,3360.952,5.4,3619.32165,14273.6,75.0219,1.83,2016-11-16,2176.93994140625,5294.580078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-17,105.18099885828354,105.8652043062098,104.08745507632985,105.11485862731934,94.64627518373378,6268152.411764706,106558591.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13169.1,3.94,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.0656,3360.952,5.4,3619.32165,14273.6,75.0219,1.87,2016-11-17,2187.1201171875,5333.97021484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-18,104.86278208564308,105.6752949882956,103.2756981569178,103.72373165803798,93.41740759681252,6264517.470588235,106496797.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13169.1,3.94,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.06,3360.952,5.4,3619.32165,14273.6,75.0219,1.9,2016-11-18,2181.89990234375,5321.509765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-21,104.06904130823472,105.03169755374684,103.48145698098575,104.35259684394389,94.02486369189094,5788958.411764706,98412293.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13206.2,3.94,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.0597,3360.952,5.4,3619.32165,14273.6,75.0219,1.91,2016-11-21,2198.179931640625,5368.85986328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-22,104.65656089782716,104.9530335594626,102.12680435180664,103.04052246318145,92.83682969037224,7910065.0,134471105.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13206.2,3.94,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.0618,3360.952,5.4,3619.32165,14273.6,75.0219,1.9,2016-11-22,2202.93994140625,5386.35009765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-23,100.13025508207431,102.67163332770852,99.60328562119427,102.3242369259105,92.13749655555276,10085492.705882354,171453376.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13206.2,4.03,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.056,3360.952,5.4,3619.32165,14273.6,75.0219,1.92,2016-11-23,2204.719970703125,5380.68017578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-25,102.638209623449,102.97975517721736,101.58237367517808,102.48512346604292,92.21686436148252,3787654.0588235296,64390119.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13206.2,4.03,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.0595,3360.952,5.4,3619.32165,14273.6,75.0219,1.89,2016-11-25,2213.35009765625,5398.919921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-28,102.05275176553164,102.5086041618796,100.80640332839069,101.2931516310748,91.10866305407356,6403104.235294118,108852772.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13195.8,4.03,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.0576,3360.952,5.4,3619.32165,14273.6,75.0219,1.85,2016-11-28,2201.719970703125,5368.81005859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-29,101.60740055757412,102.47654712901397,100.73320568309111,101.33448477352368,91.07346630096436,6977767.882352941,118622054.0,19089.379,242.026,4.7,0.41,93.8,98.3452,13195.8,4.03,2.14,145188.0,1140.0,462231.0,12893.0,186.3,-66800.0,1926.839,19976827.0,1.0626,3360.952,5.4,3619.32165,14273.6,75.0219,1.86,2016-11-29,2204.659912109375,5379.919921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
